,comment,author,date,like,type
126,적당히 지도대련 해주는 문호선수의 인내심이 대단하네요,너굴맨,2022-02-05T09:09:11Z,1,main-comment
127,정찬성선수가 왜 인성이 멋진지 느껴집니다<br> 진짜부럽다 저인성,게임하는 원숭이,2022-02-06T02:46:36Z,2,main-comment
128,찬성씨가 직접 참교육 시켜주면 정말 좋을듯..체급차이라는 말도 안나오게,Lingo 링고,2022-02-07T11:53:24Z,0,main-comment
129,참교육 프로그램 쭈욱 진행되었으면 합니다. 앞으로 성실하게 잘살면 좋겠네요~,맥스웰,2022-02-05T10:40:24Z,0,main-comment
130,마지막 인터뷰한 친구 진심 멋지다,*지오지아*Han's,2022-02-06T17:46:54Z,0,main-comment
131,쓱빡 배웠다고 초반 계속 쓱빡만 할려고하네ㅋㅋㅋ 몸은 탄탄해 보이는데 너무 실력미달,별별,2022-02-07T13:14:12Z,2,main-comment
132,하승진도 개쌜텐데 하승진한테 나가는거 ㅈㄴ 웃기네,Taeseo Youn,2022-02-05T14:56:18Z,2,main-comment
133,안일권님은 개인 유튜브로 볼 때는 진짜 한없이 촐랑거리는 이미지로 봤는데… 이런곳에서 진중함이나 인내심 주변 분위기 악화 안시키려는 모습이 잘 보이는것 같아요,GIGABi,2022-02-04T06:21:16Z,727,main-comment
134,졸라 기대햇는데 ㅋㅋ 깨물기가 주특기맞나보다 ㅋㅋ,최시우,2022-02-06T10:07:12Z,2,main-comment
135,스파링 하자마자 웃음벨이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 펀치 거리 감각이 전혀 없음 ㅋㅋㅋㅋㅋㅋㅋㅋ,박로건,2022-02-06T12:39:57Z,1,main-comment
136,동네 양아치는 ㅈ밥 이라는 진리...ㅎㅎㅎ.  진짜 고수가 나왓으면..  이번 기획 대박^^,행복냥이,2022-02-07T15:14:45Z,0,main-comment
137,정찬성이 말하는 몇명의 천재가 누굴까 존나 궁금하네,김민섭,2022-02-07T15:03:24Z,1,main-comment
138,정말 흥미로운 소재입니다. 컨셉도 멋지구요.  정찬성님의 존재감이야 굳이 말할 것도 없고 <br>하승진씨와 안일권씨도 흥미를 북돋아 주시는게 너무 잼있습니다.<br>스파링 할 때  기본체급과 힘의 차이에서 오는 압박감  때문에 지원자가 무기력한 것일수도 있겠지만 프로의 움직임이라는게 정말 대단하네요~<br>다음편도 너무 기대 됩니다.,Mr.깡 in 덴트사랑방,2022-02-03T12:08:42Z,178,main-comment
139,안타까우면서도.... 꺠달움의 계기가 되기를...... 그래도. 덜덜 떨면서  끝까지 하는 모습..   깡은... 있네요..   그  가오 좋은곳에 쓰시기를 응원합니다.,박쩡,2022-02-06T02:45:57Z,2,main-comment
140,"파이트클럽 조기탈락자들이 얼마나 존나 쎈 사람들인지, 그리고 어줍잖은 실력으로 깐족대는 놈들보다 실력자들이 겸손한 이유가 무엇인지 알 수 있는 프로그램이 아닌가… 생각합니다.",YK146,2022-02-06T21:21:57Z,0,main-comment
141,와  문호님 움직임이  철권 캐릭터 광스탭 밟는거처럼 움직이시네 ㅋㅋㅋㅋ,스칼렛위치,2022-02-06T17:31:29Z,0,main-comment
142,승진이형 옆에서 멘트 쥑이네 ㅋㅋㅋㅋㅋㅋㅋ,한국농산물포장디자인연구소,2022-02-06T00:42:28Z,0,main-comment
143,"한국의 &#39;BULLY BEATDOWN&#39;이란 생각도 들었습니다.<br>보면서 안일권 형님의 마음이 이해갈만큼 눈쌀이 찌푸려지는 부분도 있었지만, 마지막에 문호님의 교육이라는 사이다 결말이 있어서 재밌게 봤습니다!",박성민,2022-02-03T14:08:11Z,505,main-comment
144,양아치들 참교육 시켜주는거 너무 좋다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ<br>이게 양아치 현주소임 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,반성 김,2022-02-06T10:47:43Z,2,main-comment
145,ㄹㅇ 참교육 방송 보기좋습니다,Ker Par,2022-02-07T14:01:39Z,0,main-comment
146,"<a href=""https://www.youtube.com/watch?v=hRPqJfo483c&amp;t=21m39s"">21:39</a> 하승진님 문호님 표정굳어서 들어오는거보고 &quot;너 오늘 X됬다&quot;하는거 개웃김 ㅋㅋㅋㅋㅋ",skekansl Lee,2022-02-05T17:04:46Z,11,main-comment
147,나중에 양동이 김승연 양해준 이런 선수들이 나와서 길거리 싸움꾼 도전자들 진지하게 상대해주면 대박일듯,그렇군,2022-02-07T10:54:27Z,0,main-comment
148,와 근데 하승진은 피지컬이 너무 쎄니까 애들 자극 존나 잘한다 살살 자극 시키는거 너무 잘함 ㅋㅋㅋㅋㅋ,작은것들을위한시아버지,2022-02-03T13:23:57Z,452,main-comment
149,이미찍어논거면 하루에하나씩 공개좀 ㅜ ㅜ 현기증나요 ㅋㅋㅋ,잇티,2022-02-06T12:58:50Z,2,main-comment
150,1편부터 봤지만 확실하네요~~ 동네 양아치들 데려와서 출연료 10만원주고 줘패는 프로그램 ㅋㅋㅋ 재밌어요,멀리보자,2022-02-06T03:05:28Z,0,main-comment
151,참가자들이 많을걸 배워갔으면 합니다 👍,평정심,2022-02-06T10:49:28Z,2,main-comment
152,하승진이 살살긁는게 개웃기네ㅋㅋㅋㅋㅋㅋ,효든,2022-02-06T18:14:42Z,2,main-comment
153,"<a href=""https://www.youtube.com/watch?v=hRPqJfo483c&amp;t=24m32s"">24:32</a> 문호 여유있고 가볍게 피하는거 씹간지다...",킹훈,2022-02-06T04:04:25Z,1,main-comment
154,찬성선수님 굿즈 발매 더 해주세요 ㅜㅜ 정말 사고싶네요 파이트쇼츠랑 후드티 ㅜ,김우현,2022-02-06T17:19:08Z,0,main-comment
155,문호님이 멘트나 표정변화도 하나도 없는게 킬포네,Kcin Krap,2022-02-05T10:37:00Z,1,main-comment
156,하승진씨가 진짜 엄청 잘하시네!! 광교롯대마트에서 봤을때 사진이라도 찍을껄 후회되네요 이렇게 멋진분이였다니!,차승환,2022-02-07T10:15:31Z,0,main-comment
157,"막싸움 거리패의 폭력자에 대한 새로운 삶을 심어 줄 수 있는, <br>인성과 교육적인 프로그램으로 유익하고 아름다운 사회를 만들어나가는 좋은 영상이라고 생각이 듭니다.",Kingston킹스턴,2022-02-05T13:42:31Z,0,main-comment
158,죽기전에 정찬성선수 한번 만나봐야지ㅜ 봐도봐도 멋잇다 ㅎ 가만히 앉아있어도 멋있다~,YONGSEOK HONG,2022-02-06T03:22:07Z,0,main-comment
159,하승진 속시원하네 팩폭쩔고  말한마디도안지고 본인할말다하는거너무좋다ㅋㅋ 바른인간이라 맘이편하네 .,류류류,2022-02-05T08:24:55Z,2,main-comment
160,근데 진짜 궁금한게 어떻게 저런 실력으로 다른 싸움을 이긴거임?,간식,2022-02-06T14:09:20Z,3,main-comment
161,1주일에 한 편은 너무 가혹한 극한의 꿀잼 ㅠㅠㅠㅠ,jason hoon,2022-02-03T12:51:52Z,359,main-comment
162,격투기선수가 아무것도 안배운 일반인과 하면 당연히 실력차이 날거라 생각했지만 이정도 일줄은 생각못했는데 엄청나네요,원종만,2022-02-07T05:00:57Z,0,main-comment
163,찬성형님이 보기엔 존나 귀엽겠다 ㅋㄱㅋㄲㅋㅋ,태현,2022-02-07T12:43:22Z,0,main-comment
164,"<a href=""https://www.youtube.com/watch?v=hRPqJfo483c&amp;t=27m19s"">27:19</a> 인정하는모습은 보기좋다 ㄹㅇ로 저게 진짜 그런건지 방송때문에 저런건지는 몰라도",이름모를그사나이,2022-02-06T17:23:22Z,0,main-comment
165,마지막 쿠키영상 운동하신분 마음가짐이 좋으시네요 멋져요,동전줍줍,2022-02-06T08:05:59Z,0,main-comment
166,문호형 개멋있다 ㅋㅋㅋㅋㅋㅋㅋㅋ,강아,2022-02-06T09:34:32Z,1,main-comment
167,체급 맞는 사람끼리 붙여야 더 프로와 양아치를 잘 구분시킬 수 있지 않을까,루후르꾸르,2022-02-06T15:32:10Z,1,main-comment
168,승진이형 바람잡이 개잘하네 ㅋㅋㅋㅋㅋ,오로치마루,2022-02-05T20:15:36Z,0,main-comment
169,이 컨텐츠 계속 해주세요 ㅎㅎ 너무 재미있어요,미 용쌤,2022-02-06T08:39:09Z,0,main-comment
170,마지막까지 욕하면서 가오 잡는거 진짜 웃긴다,아주굿,2022-02-05T08:22:48Z,1,main-comment
171,배정남님이 키워준 할머니 만났을때 생각나네요. 훌륭한 사람은 못되어도 바르게 커야겠다고 생각했다고. 참가자분도 좋은 계기로 마음 다잡으시구 바르게 지내셨으면 좋겠습니다. 아직 20대 젊은 나이에요.,김선일,2022-02-05T17:35:04Z,1,main-comment
172,"이런 프로그램으로 자신의 과거와, 잘못했던 일을 깨닫게 되어 다행이네요",김대연,2022-02-06T02:21:43Z,1,main-comment
173,하승진이 제일웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,씨니,2022-02-07T05:46:38Z,0,main-comment
174,문호형님 참교육 해주시는 거 보고 진짜 대리 만족감으로 다 통쾌합니다..ㄷㄷ,아기코끼리끼리,2022-02-04T13:41:56Z,112,main-comment
175,문호형님 ㄹㅇ ㅆ간지,IG N,2022-02-05T05:13:07Z,2,reply-comment
176,승진이형 ㅋㅋㅋㅋㅋ 살살약올리는거 왤케 웃기냐,80 Kg,2022-02-05T08:16:36Z,2,main-comment
177,일권이 형 나서는거 욀케 멋있냐 지든 이기든 먼저 남자답게 나가는게 멋있네요,기부니너무나도아요,2022-02-07T06:26:18Z,0,main-comment
178,1화때는 그냥 까부는 동생 웃으면서 상대하는 느낌인데 범죄자한테는 가차없네요…ㄷㄷㄷ,엄마가본다,2022-02-07T12:06:40Z,0,main-comment
179,와 근데 이건먼대 거의 방송 3사급 스태프들이 붙어있내 저렇게 많은 인원들 감당하려면 광고로 될까요? 할튼 방송은 진짜 재밌네요.,김성호,2022-02-07T02:26:53Z,1,main-comment
180,Love your content. Please bring more stuff like this. Go Korean Zombie!!,george chung,2022-02-03T21:47:24Z,23,main-comment
181,아 저도 이거 지원해서 연락왔었는데 연락오기 전에 레슬링 하다가 탈골돼서 못나간다 말씀드렸는데 ㅠㅠ 꼭 좀비트립2 꼭 제발 재활해서 다시 끌어올려서 정말 나가고 싶네요 🥺 꼭 2 나오길 바랄게요 사랑합니다 찬성이형님 타이틀전 응원할게요 팬입니다❣️,쮼남,2022-02-05T15:32:25Z,3,main-comment
182,하승진 말이랑 행동 상남자네 개그캐인줄알았는데  괜히 스포츠스타가 아니다,everglow,2022-02-06T05:39:17Z,1,main-comment
183,재밌는 컨텐츠 좋아요~~ 다만 경기하는곳 환경이 조금 걱정되요 기둥도 제대로 마킹 안되있고 돌부수러기들도 많고 돌발 상황이라는건 언제나 있는거니까 스트릿파이트 느낌 내는건 좋지만 안전에 조금만 신경써 주세요 문호님도 걱정되네요 혹시 참가자가 흥분해서 돌댕이 던질수도 있고 미끄러져 넘어지다가 돌부수러기 눈에 들어갈수도 있고 하니까요~ 암튼 재밌어요~<br>수유리 아직도 파이터존 이네요~ 아재가 된 지금 고딩때 저기서 진짜 많이 싸웠던 생각나고 추억이예요^^ 다들 혈기좀 낮추고 서로 이해해 주고 용서하면서 살아요 <br>싸우는건 언제나 손해예요~ 혈기는 체육관 가서 푸는걸로~,Master Pilates,2022-02-06T08:39:11Z,0,main-comment
184,개인적으로 광팬입니다!!!<br>4월9일날 꼭 이겨주세요 <br>KOREAM ZOMBIE FIGHTING!!!,Make A Melody,2022-02-05T14:05:34Z,0,main-comment
185,진짜 세명조합 너무 완벽하다 ㅋㅋㅋㅋ 기획하신분 실력있으심,헬창의숙명,2022-02-03T11:04:57Z,267,main-comment
186,수유리 사기꾼 님의<br>재롱잔치 잘 보고갑니다~<br><br>일권이 형님 존멋ㄷㄷ<br>사기꾼 얘기듣고 살짝 빡쳐서 먼저 나서는거보면<br>굉장히 마음에 안들은듯 ㅋㅋㅋㅋㅋㅋ,안녕안녕,2022-02-07T07:50:22Z,0,main-comment
187,승진이형 이런것도 좋지만 농구관련 컨텐츠도 해줌 좋겠어요...형은 제 우상 이였습니다..,PU Jim,2022-02-06T11:06:02Z,1,main-comment
188,근데 저는 보면서 좋은 컨텐츠라고는 생각은 하지만 약간 자극적인 요소가 너무 가미되는거같아요. 정찬성 선수는 분명 범죄 이런걸 떠나서 격투기 실력을 보고싶다는데 그렇다면 어긋나버린 사람을 찾는게아니라 진짜로 격투가로써의 길을 걷는사람들한테 가야하는게 아닌가 싶기도...,플레인즈,2022-02-07T11:38:51Z,0,main-comment
189,진짜 최근에본 프로그램중 레전드 프로그램이다!!!!!,구새 구,2022-02-06T02:53:05Z,3,main-comment
190,세상은 넓고 강자는 많고 우물안 개구리들이 얼마나 많은지 보여주는 컨텐츠라 너무 좋네요 😊,이길수클럽,2022-02-03T11:46:36Z,342,main-comment
191,새삼느끼네요ㅎㅎ<br>역시 프로는 클래스가 다르다라는걸ㅋㅋ,낚시하는사범,2022-02-06T12:49:14Z,0,main-comment
192,프로님들 양아치들 참교육하시는데 욕듣고도 흥분안하시면서 패주는 모습이 아름답습니다,여행자유,2022-02-06T03:02:36Z,0,main-comment
193,"아들을 낳아서 키우고 보니,, 그냥 저 참가자도 좋은 환경에서 잘 자랐다면 어땠을까 하는 생각이 많이 드네요.. 이제는 성인이<br>되었으니 본인이 주변환경 개선시켜가며 현명하게<br>사셨으면 좋겠어요",오지나라,2022-02-07T15:40:23Z,0,main-comment
194,마지막분 이 진짜네 ㅋㅋ 얼굴도존잘이고 스타일도 셀럽이네 거기다 인성에 실력까지,Ker Par,2022-02-07T14:08:11Z,1,main-comment
195,이거 100프로 심한 이야기 오지게 걷오낸게 이 영상 정도다..<br>하승진님 표정이나 말 보면 못들을 이야기 훨씬 더 많이 들은 반응...<br>안일권님도 저렇게 나올정도면 ㄷㄷ..,지져스크러스트,2022-02-03T10:38:23Z,372,main-comment
196,아 편집이 된거구나,정호준,2022-02-03T22:37:33Z,0,reply-comment
197,이거네,ᄋᄋᄋ,2022-02-03T11:32:50Z,0,reply-comment
198,이거지..,다가오는6월에공무원이되어있다는내용의소설,2022-02-03T11:16:42Z,6,reply-comment
199,빙고,DARK  KNIGHT,2022-02-03T10:49:11Z,27,reply-comment
200,인정,JM,2022-02-03T10:40:06Z,34,reply-comment
201,"<a href=""https://www.youtube.com/watch?v=hRPqJfo483c&amp;t=21m39s"">21:39</a> <a href=""https://www.youtube.com/watch?v=hRPqJfo483c&amp;t=22m52s"">22:52</a> ㅋㅋㅋ하승진 한마디 한마디 진짜 존나 웃기네ㅋㅋㅋ",김효은,2022-02-05T23:03:26Z,2,main-comment
202,내가볼때 이건 다큐 소년원 갱생 프로그램으로 바뀌어야 할듯 ㅋㅋㅋㅋㅋ사연에 미치겠네 ㅋㅋㅋㅋ,NYPD,2022-02-06T06:24:51Z,4,main-comment
203,쓰레기 하나 갱생되서 속이 다 쉬원하네..<br>방송이후 뭔가 느껴서 정신차릴진 모르겠지만 ㅋㅋㅋ<br>변화가 없다면 얼마안가 다시 깜빵 처갈듯,안녕하세요,2022-02-06T17:40:03Z,1,main-comment
204,전업 범죄자...와 생각지도 못한 표현이네요 평범하게 부모님 말씀 잘듣고 공부 열심히 하는 학생들 주변에도 저런사람들이 지나다닐거 생각하니 착잡합니다.,HT Rhee,2022-02-06T06:15:30Z,0,main-comment
205,오늘의 키포인트<br>1. 문호님 너무 무섭다.<br>2. 숨겨진 갱생 목적이 좋은거 같다.<br>3. 지나가시던 칼리 아르니스 배우신 분 멋있다.,김성규,2022-02-03T11:37:10Z,677,main-comment
206,어떤환경이 참가자를 저렇게 만들었나 참으로 속상하네요,덤보머루,2022-02-05T08:49:44Z,4,main-comment
207,출연자분이 어떤 삶을 살아야 했는지 모르지만...24살이라는 적지않은 나이임에도 14살 아이의 철없음을 그대로 보이는게 안타깝네요.,제이킹,2022-02-05T13:28:13Z,2,main-comment
208,이번 양아치는 좀 기대를 했는데 에휴 편견을 없애주질 않는구나  ㅋㅋㅋ   처음에 주먹날릴때 원반그리듯이 천천히 휘둘러서 내 눈을 의심했다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ  <br>저런 애들한테 맞고 다닌 애들은 같이 술먹고 꽐라대서 몸 제대로 못 가누니까 처맞았나보네,이이,2022-02-05T08:22:38Z,5,main-comment
209,갈건형님 나오면 재밌을 거 같아욬ㅋㅋㅋㅋ,김아무개,2022-02-05T16:48:39Z,1,main-comment
210,"출연자들이 어떤 사람이던간에 프로그램을 샬려주러 오신 분들이니,잘 대우 해 주세요",왕싱궈,2022-02-06T14:47:07Z,0,main-comment
211,하승진이 원하는 파이터 나왔음 좋겠다 겸손하고 강한 분,lelacroqueta,2022-02-07T14:15:21Z,0,main-comment
212,하승진 찐으로 웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,SOLOIST,2022-02-06T16:38:55Z,0,main-comment
213,이거 약간 불리비트다운 느낌나서 좋네요ㅋㅋㅋㅋㅋ 일진들 참교육 느낌,blue,2022-02-07T04:35:52Z,0,main-comment
214,문호님 팬될 듯 합니다. 처음 들어갈 때 발걸음과 선 지키시면서 하시려는 모습이 남자답고 멋지셨어요. :) 도전자는 이번 일이 계기가 돼서 손 씻고 좋은 방향으로 에너지 쏟을 수 있으면 좋겠네요. 혹시라도 이 글을 본다면요:),Today Better,2022-02-04T10:59:56Z,254,main-comment
215,근데 이프로그램 진짜 재미나네요~^^자주 찍어주세요,캠핑카,2022-02-07T08:15:27Z,0,main-comment
216,마지막 인터뷰 하신분 마인드가 됬네~멋있다,이성희DANCE,2022-02-05T17:03:10Z,1,main-comment
217,"<a href=""https://www.youtube.com/watch?v=hRPqJfo483c&amp;t=22m46s"">22:46</a> 웃참하시느라 고생하십니다",멜왱,2022-02-05T12:40:27Z,5,main-comment
218,나중에 무슨 일하고 있을지 궁금하다<br>사람은 고쳐쓰는게 아니라고 다시 한 번 느끼는 영상이다,Music Musique,2022-02-07T06:51:39Z,0,main-comment
219,이런 프로그램 너무 원했다.. 대본 없이 리얼로 계속 갑시다,조던,2022-02-04T06:22:23Z,431,main-comment
220,덩치는  잴 크신분이 ㅋㅋㅋㅋ 깐죽거리기는 잴 잘해 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 도발거인,류류,2022-02-07T01:57:25Z,1,main-comment
221,운동은 자신을 건강하게 만들고 나를 보호하는 부수적인 조건이 따라오는것의 하나입니다.정말 순수하게 따지고보자면 스포츠나 운동측면에서 보자면 극히 드문게 한두사람 빼고는 대부분 트레이닝하고 시합에 나가본경험있는 사람에게는 질 수 밖에 없습니다.아무쪼록 2화처럼 좋은결과가 나온것에 감상후 느낌은 좋았네요.^^,DJ SUREGRIP,2022-02-06T16:51:40Z,0,main-comment
